month,state_fips,state_abbr,state_name,offenses,clearances,population
2021-11,53,WA,Washington,4029,742,12060000
2021-12,53,WA,Washington,6849,930,12060000
2022-01,53,WA,Washington,6562,643,12060000
2022-02,53,WA,Washington,6820,1266,12060000
2022-03,53,WA,Washington,6397,646,12060000
2022-04,53,WA,Washington,6647,928,12060000
2022-05,53,WA,Washington,7627,1354,12060000
2022-06,53,WA,Washington,5607,669,12060000
2022-07,53,WA,Washington,5978,1118,12060000
2022-08,53,WA,Washington,5418,675,12060000
2022-09,53,WA,Washington,5384,724,12060000
2022-10,53,WA,Washington,5066,488,12060000
2022-11,53,WA,Washington,5082,900,12060000
2022-12,53,WA,Washington,5913,913,12060000
2023-01,53,WA,Washington,7579,994,12060000
2023-02,53,WA,Washington,6019,738,12060000
2023-03,53,WA,Washington,7499,1120,12060000
2023-04,53,WA,Washington,6499,874,12060000
2023-05,53,WA,Washington,5693,685,12060000
2023-06,53,WA,Washington,7242,776,12060000
2023-07,53,WA,Washington,6945,806,12060000
2023-08,53,WA,Washington,4201,701,12060000
2023-09,53,WA,Washington,5689,539,12060000
2023-10,53,WA,Washington,5035,537,12060000
2023-11,53,WA,Washington,6072,1108,12060000
2023-12,53,WA,Washington,5701,1068,12060000
2024-01,53,WA,Washington,5716,994,12060000
2024-02,53,WA,Washington,6260,659,12060000
2024-03,53,WA,Washington,6016,685,12060000
2024-04,53,WA,Washington,7468,767,12060000
2024-05,53,WA,Washington,7001,812,12060000
2024-06,53,WA,Washington,6909,646,12060000
2024-07,53,WA,Washington,6942,845,12060000
2024-08,53,WA,Washington,5539,798,12060000
2024-09,53,WA,Washington,6079,646,12060000
2024-10,53,WA,Washington,5068,661,12060000
2024-11,53,WA,Washington,6892,964,12060000
2024-12,53,WA,Washington,6294,768,12060000
2025-01,53,WA,Washington,6796,615,12060000
2025-02,53,WA,Washington,6531,804,12060000
2025-03,53,WA,Washington,5293,850,12060000
2025-04,53,WA,Washington,6548,1207,12060000
2025-05,53,WA,Washington,7027,1322,12060000
2025-06,53,WA,Washington,6371,933,12060000
2025-07,53,WA,Washington,6151,1111,12060000
2025-08,53,WA,Washington,5069,827,12060000
2025-09,53,WA,Washington,5987,1078,12060000
2025-10,53,WA,Washington,6051,731,12060000
2025-11,53,WA,Washington,6256,814,12060000
2025-12,53,WA,Washington,6308,626,12060000
2026-01,53,WA,Washington,5788,553,12060000
2021-01,54,WV,West Virginia,5867,960,12280000
2021-02,54,WV,West Virginia,6408,627,12280000
2021-03,54,WV,West Virginia,7663,878,12280000
2021-04,54,WV,West Virginia,7122,977,12280000
2021-05,54,WV,West Virginia,7548,675,12280000
2021-06,54,WV,West Virginia,7036,716,12280000
2021-07,54,WV,West Virginia,5119,823,12280000
2021-08,54,WV,West Virginia,5008,531,12280000
2021-09,54,WV,West Virginia,6360,680,12280000
2021-10,54,WV,West Virginia,6509,698,12280000
2021-11,54,WV,West Virginia,5528,927,12280000
2021-12,54,WV,West Virginia,6492,1022,12280000
2022-01,54,WV,West Virginia,7163,820,12280000
2022-02,54,WV,West Virginia,7223,1223,12280000
2022-03,54,WV,West Virginia,7157,1078,12280000
2022-04,54,WV,West Virginia,6620,1106,12280000
2022-05,54,WV,West Virginia,5843,491,12280000
2022-06,54,WV,West Virginia,7333,944,12280000
2022-07,54,WV,West Virginia,6716,789,12280000
2022-08,54,WV,West Virginia,6197,971,12280000
2022-09,54,WV,West Virginia,5933,985,12280000
2022-10,54,WV,West Virginia,5591,814,12280000
2022-11,54,WV,West Virginia,6254,1010,12280000
2022-12,54,WV,West Virginia,6337,706,12280000
2023-01,54,WV,West Virginia,5486,798,12280000
2023-02,54,WV,West Virginia,6452,540,12280000
2023-03,54,WV,West Virginia,7308,916,12280000
2023-04,54,WV,West Virginia,7736,574,12280000
2023-05,54,WV,West Virginia,7623,765,12280000
2023-06,54,WV,West Virginia,5777,727,12280000
2023-07,54,WV,West Virginia,6292,442,12280000
2023-08,54,WV,West Virginia,6084,586,12280000
2023-09,54,WV,West Virginia,6894,808,12280000
2023-10,54,WV,West Virginia,5359,726,12280000
2023-11,54,WV,West Virginia,6284,749,12280000
2023-12,54,WV,West Virginia,5677,788,12280000
2024-01,54,WV,West Virginia,6479,633,12280000
2024-02,54,WV,West Virginia,7173,1215,12280000
2024-03,54,WV,West Virginia,8083,1035,12280000
2024-04,54,WV,West Virginia,7680,972,12280000
2024-05,54,WV,West Virginia,7753,912,12280000
2024-06,54,WV,West Virginia,6255,872,12280000
2024-07,54,WV,West Virginia,7044,898,12280000
2024-08,54,WV,West Virginia,6624,1024,12280000
2024-09,54,WV,West Virginia,5952,607,12280000
2024-10,54,WV,West Virginia,5924,935,12280000
2024-11,54,WV,West Virginia,6094,593,12280000
2024-12,54,WV,West Virginia,6421,719,12280000
2025-01,54,WV,West Virginia,7034,696,12280000
2025-02,54,WV,West Virginia,6641,817,12280000
2025-03,54,WV,West Virginia,7917,1161,12280000
2025-04,54,WV,West Virginia,7063,624,12280000
2025-05,54,WV,West Virginia,8102,1008,12280000
2025-06,54,WV,West Virginia,7544,1186,12280000
2025-07,54,WV,West Virginia,7014,702,12280000
2025-08,54,WV,West Virginia,5366,743,12280000
2025-09,54,WV,West Virginia,5804,743,12280000
2025-10,54,WV,West Virginia,5553,846,12280000
2025-11,54,WV,West Virginia,6659,715,12280000
2025-12,54,WV,West Virginia,6276,744,12280000
2026-01,54,WV,West Virginia,5893,473,12280000
2021-01,55,WI,Wisconsin,7509,767,12500000
2021-02,55,WI,Wisconsin,7241,1023,12500000
2021-03,55,WI,Wisconsin,8259,1347,12500000
2021-04,55,WI,Wisconsin,6373,861,12500000
2021-05,55,WI,Wisconsin,6915,1076,12500000
2021-06,55,WI,Wisconsin,7289,639,12500000
2021-07,55,WI,Wisconsin,6844,1108,12500000
2021-08,55,WI,Wisconsin,6644,739,12500000
2021-09,55,WI,Wisconsin,5405,628,12500000
2021-10,55,WI,Wisconsin,6175,863,12500000
2021-11,55,WI,Wisconsin,4550,711,12500000
2021-12,55,WI,Wisconsin,5498,456,12500000
2022-01,55,WI,Wisconsin,7250,1171,12500000
2022-02,55,WI,Wisconsin,7032,663,12500000
2022-03,55,WI,Wisconsin,8322,854,12500000
2022-04,55,WI,Wisconsin,7452,655,12500000
2022-05,55,WI,Wisconsin,7356,1097,12500000
2022-06,55,WI,Wisconsin,6899,1086,12500000
2022-07,55,WI,Wisconsin,6219,969,12500000
2022-08,55,WI,Wisconsin,6371,1015,12500000
2022-09,55,WI,Wisconsin,5883,773,12500000
2022-10,55,WI,Wisconsin,5999,632,12500000
2022-11,55,WI,Wisconsin,5930,514,12500000
2022-12,55,WI,Wisconsin,5588,884,12500000
2023-01,55,WI,Wisconsin,5593,962,12500000
2023-02,55,WI,Wisconsin,7272,716,12500000
2023-03,55,WI,Wisconsin,8485,977,12500000
2023-04,55,WI,Wisconsin,8322,1450,12500000
2023-05,55,WI,Wisconsin,7859,1374,12500000
2023-06,55,WI,Wisconsin,6713,873,12500000
2023-07,55,WI,Wisconsin,6843,1046,12500000
2023-08,55,WI,Wisconsin,6196,557,12500000
2023-09,55,WI,Wisconsin,6684,921,12500000
2023-10,55,WI,Wisconsin,6208,616,12500000
2023-11,55,WI,Wisconsin,5922,641,12500000
2023-12,55,WI,Wisconsin,6811,1208,12500000
2024-01,55,WI,Wisconsin,6130,551,12500000
2024-02,55,WI,Wisconsin,7146,1077,12500000
2024-03,55,WI,Wisconsin,7998,933,12500000
2024-04,55,WI,Wisconsin,6820,1199,12500000
2024-05,55,WI,Wisconsin,6932,680,12500000
2024-06,55,WI,Wisconsin,6634,673,12500000
2024-07,55,WI,Wisconsin,7100,730,12500000
2024-08,55,WI,Wisconsin,7597,702,12500000
2024-09,55,WI,Wisconsin,7117,648,12500000
2024-10,55,WI,Wisconsin,6536,983,12500000
2024-11,55,WI,Wisconsin,6751,916,12500000
2024-12,55,WI,Wisconsin,6789,622,12500000
2025-01,55,WI,Wisconsin,6796,736,12500000
2025-02,55,WI,Wisconsin,6625,1177,12500000
2025-03,55,WI,Wisconsin,7042,876,12500000
2025-04,55,WI,Wisconsin,6987,1157,12500000
2025-05,55,WI,Wisconsin,7203,712,12500000
2025-06,55,WI,Wisconsin,8174,1043,12500000
2025-07,55,WI,Wisconsin,7201,1065,12500000
2025-08,55,WI,Wisconsin,7278,940,12500000
2025-09,55,WI,Wisconsin,8069,730,12500000
2025-10,55,WI,Wisconsin,5059,448,12500000
2025-11,55,WI,Wisconsin,6368,601,12500000
2025-12,55,WI,Wisconsin,5644,509,12500000
2026-01,55,WI,Wisconsin,7220,1246,12500000
2021-01,56,WY,Wyoming,6296,780,12720000
2021-02,56,WY,Wyoming,5679,849,12720000
2021-03,56,WY,Wyoming,5532,962,12720000
2021-04,56,WY,Wyoming,5269,856,12720000
2021-05,56,WY,Wyoming,5038,747,12720000
2021-06,56,WY,Wyoming,6004,704,12720000
2021-07,56,WY,Wyoming,4960,645,12720000
2021-08,56,WY,Wyoming,3570,491,12720000
2021-09,56,WY,Wyoming,3736,517,12720000
2021-10,56,WY,Wyoming,3789,447,12720000
2021-11,56,WY,Wyoming,4295,494,12720000
2021-12,56,WY,Wyoming,4171,583,12720000
2022-01,56,WY,Wyoming,4527,453,12720000
2022-02,56,WY,Wyoming,4808,458,12720000
2022-03,56,WY,Wyoming,6140,1149,12720000
2022-04,56,WY,Wyoming,5749,737,12720000
2022-05,56,WY,Wyoming,5122,780,12720000
2022-06,56,WY,Wyoming,4744,473,12720000
2022-07,56,WY,Wyoming,5733,956,12720000
2022-08,56,WY,Wyoming,5000,846,12720000
2022-09,56,WY,Wyoming,4581,637,12720000
2022-10,56,WY,Wyoming,5124,595,12720000
2022-11,56,WY,Wyoming,3612,523,12720000
2022-12,56,WY,Wyoming,5575,1033,12720000
2023-01,56,WY,Wyoming,5482,995,12720000
2023-02,56,WY,Wyoming,5248,674,12720000
2023-03,56,WY,Wyoming,5088,692,12720000
2023-04,56,WY,Wyoming,5982,558,12720000
2023-05,56,WY,Wyoming,4159,500,12720000
2023-06,56,WY,Wyoming,4695,754,12720000
2023-07,56,WY,Wyoming,4507,728,12720000
2023-08,56,WY,Wyoming,4580,635,12720000
2023-09,56,WY,Wyoming,5090,794,12720000
2023-10,56,WY,Wyoming,4884,774,12720000
2023-11,56,WY,Wyoming,3712,651,12720000
2023-12,56,WY,Wyoming,4263,600,12720000
2024-01,56,WY,Wyoming,4300,804,12720000
2024-02,56,WY,Wyoming,5643,856,12720000
2024-03,56,WY,Wyoming,4338,529,12720000
2024-04,56,WY,Wyoming,6879,638,12720000
2024-05,56,WY,Wyoming,6567,820,12720000
2024-06,56,WY,Wyoming,5533,909,12720000
2024-07,56,WY,Wyoming,6226,773,12720000
2024-08,56,WY,Wyoming,4841,483,12720000
2024-09,56,WY,Wyoming,4067,509,12720000
2024-10,56,WY,Wyoming,4823,753,12720000
2024-11,56,WY,Wyoming,4426,661,12720000
2024-12,56,WY,Wyoming,5552,1005,12720000
2025-01,56,WY,Wyoming,5430,672,12720000
2025-02,56,WY,Wyoming,5451,501,12720000
2025-03,56,WY,Wyoming,5131,905,12720000
2025-04,56,WY,Wyoming,6169,906,12720000
2025-05,56,WY,Wyoming,5874,937,12720000
2025-06,56,WY,Wyoming,4963,738,12720000
2025-07,56,WY,Wyoming,5579,720,12720000
2025-08,56,WY,Wyoming,4613,679,12720000
2025-09,56,WY,Wyoming,4559,718,12720000
2025-10,56,WY,Wyoming,4106,507,12720000
2025-11,56,WY,Wyoming,3381,419,12720000
2025-12,56,WY,Wyoming,4667,707,12720000
2026-01,56,WY,Wyoming,4545,635,12720000
